"stfips","pcinc_baseline","asmrh_baseline","cases_baseline","treat_start_year","X","year","X_nfd","post","asmrs","pcinc","asmrh","cases","weight","copop","treat","time_til","state","treat_status","lead","lag","lag_inf"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1057,1964,1980,0,49.9788665771484,17411.2739899765,1.99829268455505,0.0119793804659887,5942530.5,5942530.46185875,1,-16,"PA",0,"lag","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1058,1965,1980,0,48.4168586730957,18219.4613383226,1.67937672138214,0.0110680568285181,5942530.5,5975800.54247475,1,-15,"PA",0,"15","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1059,1966,1980,0,46.8587341308594,18994.1009949443,2.01853895187378,0.00967222918174156,5942530.5,6009076.66418648,1,-14,"PA",0,"14","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1060,1967,1980,0,49.9689559936523,19748.4582946275,2.35016059875488,0.0104374442087198,5942530.5,6042347.6672554,1,-13,"PA",0,"13","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1061,1968,1980,0,52.1979904174805,20541.3878930324,1.90406489372253,0.0121853028400962,5942530.5,6075625.2269516,1,-12,"PA",0,"12","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1062,1969,1980,0,46.8501472473145,21375.528089431,2.1368522644043,0.0152835616318762,5942530.5,6108960,1,-11,"PA",0,"11","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1063,1970,1980,0,58.1257438659668,21811.791033953,2.71388673782349,0.0203055088682681,5942530.5,6139549,1,-10,"PA",0,"10","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1064,1971,1980,0,55.6336975097656,22038.6945452017,2.68366861343384,0.0259181435351383,5942530.5,6170150,1,-9,"PA",0,"9","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1065,1972,1980,0,57.4671516418457,23307.9282622443,2.5337507724762,0.0281532167724214,5942530.5,6177657,1,-8,"PA",0,"8","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1066,1973,1980,0,49.9390830993652,24054.0526171594,3.02887845039368,0.0274566548942321,5942530.5,6169497,1,-7,"PA",0,"7","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1067,1974,1980,0,51.943416595459,24072.1426869669,3.20013928413391,0.0282278756713541,5942530.5,6163042,1,-6,"PA",0,"6","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1068,1975,1980,0,52.9730377197266,24219.8836452412,2.99698305130005,0.0305392912288825,5942530.5,6185316,1,-5,"PA",0,"5","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1069,1976,1980,0,54.4022331237793,25021.3190485631,2.89622092247009,0.032028627487584,5942530.5,6181751,1,-4,"PA",0,"4","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1070,1977,1980,0,53.0150375366211,25820.6219932821,2.59522700309753,0.0334983534117512,5942530.5,6182177,1,-3,"PA",0,"3","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1071,1978,1980,0,50.4200782775879,26694.3966047408,2.88498473167419,0.0339543318363058,5942530.5,6176907,1,-2,"PA",0,"2","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1072,1979,1980,0,49.4105529785156,26946.6769641777,2.61327219009399,0.0345205222105515,5942530.5,6183585,1,-1,"PA",0,"1","lead","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1073,1980,1980,1,41.8987274169922,26581.8502901627,2.72506666183472,0.0349974208631799,5942530.5,6185532,1,0,"PA",1,"lag","0","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1074,1981,1980,1,40.8075103759766,26812.9266953225,2.58716797828674,0.0355486168778388,5942530.5,6181293,1,1,"PA",1,"lag","1","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1075,1982,1980,1,42.966423034668,27028.4506559768,2.58415102958679,0.0322714842029444,5942530.5,6175328,1,2,"PA",1,"lag","2","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1076,1983,1980,1,45.6681594848633,27196.0056870169,2.6020200252533,0.0312059852118953,5942530.5,6172168,1,3,"PA",1,"lag","3","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1077,1984,1980,1,44.9111518859863,28254.8550545036,2.52115607261658,0.0309225232279045,5942530.5,6161124,1,4,"PA",1,"lag","4","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1078,1985,1980,1,43.1725540161133,29110.2021549933,2.4658670425415,0.0304217170071574,5942530.5,6138200,1,5,"PA",1,"lag","5","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1079,1986,1980,1,39.1389083862305,30080.1570519282,2.74417734146118,0.0310882725230017,5942530.5,6143501,1,6,"PA",1,"lag","6","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1080,1987,1980,1,40.3207054138184,30748.2438486428,2.53521084785461,0.0299713914503831,5942530.5,6155153,1,7,"PA",1,"lag","7","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1081,1988,1980,1,37.3939476013184,32033.0123744726,2.89614152908325,0.0288558215280824,5942530.5,6170771,1,8,"PA",1,"lag","8","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1082,1989,1980,1,38.2240905761719,33199.186409333,3.0841281414032,0.0281795475184173,5942530.5,6181747,1,9,"PA",1,"lag","9","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1083,1990,1980,1,37.7492370605469,33357.9362613575,2.84915113449097,0.0291091614496029,5942530.5,6197771,1,10,"PA",1,"lag","10","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1084,1991,1980,1,38.0883483886719,33297.3975209485,2.78232860565186,0.0311007662135857,5942530.5,6234206,1,11,"PA",1,"lag","11","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1085,1992,1980,1,36.506778717041,34099.3506949221,2.64303493499756,0.0322434943174637,5942530.5,6264075,1,12,"PA",1,"lag","12","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1086,1993,1980,1,36.3283576965332,34327.8367170725,2.67799973487854,0.0327843938874135,5942530.5,6296080,1,13,"PA",1,"lag","13","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1087,1994,1980,1,30.354154586792,34634.6967008708,3.0521879196167,0.0333697552805094,5942530.5,6315789,1,14,"PA",1,"lag","14","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1088,1995,1980,1,35.4902496337891,35273.3377949951,2.68701434135437,0.0317417717305372,5942530.5,6328690,1,15,"PA",1,"lag","15","0"
42,17411.2739899765,1.99829268455505,0.0119793804659887,1980,1089,1996,1980,1,33.1072387695312,36060.5858302572,1.94107282161713,0.0292409181141948,5942530.5,6337643,1,16,"PA",1,"lag","16","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1090,1964,1976,0,55.366081237793,18380.0021422378,0.753612339496613,0.0127796025670675,455934.875,455934.888122559,1,-12,"RI",0,"12","lead","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1091,1965,1976,0,45.3294792175293,19363.7401383568,1.82934772968292,0.0129642716545016,455934.875,460509.223022461,1,-11,"RI",0,"11","lead","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1092,1966,1976,0,43.5785827636719,20401.0714390142,0.656028091907501,0.0134436673564805,455934.875,465082.666870117,1,-10,"RI",0,"10","lead","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1093,1967,1976,0,39.9662094116211,21285.583659001,1.6435843706131,0.015206161422825,455934.875,469656.112945557,1,-9,"RI",0,"9","lead","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1094,1968,1976,0,42.9334716796875,22073.4643894168,1.84314322471619,0.0170100463020153,455934.875,474229.553726196,1,-8,"RI",0,"8","lead","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1095,1969,1976,0,35.5045166015625,22188.7275276159,1.30332958698273,0.019545227970805,455934.875,478804,1,-7,"RI",0,"7","lead","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1096,1970,1976,0,48.6089019775391,22682.5738843285,2.22140026092529,0.022672537841341,455934.875,485536,1,-6,"RI",0,"6","lead","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1097,1971,1976,0,56.0063591003418,22691.0560863515,1.83687102794647,0.0263496374603536,455934.875,492268,1,-5,"RI",0,"5","lead","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1098,1972,1976,0,57.4814987182617,23676.1032032022,0.693370342254639,0.0280692166483496,455934.875,499533,1,-4,"RI",0,"4","lead","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1099,1973,1976,0,28.4543781280518,23726.1897383307,1.74859941005707,0.0282028048798317,455934.875,501602,1,-3,"RI",0,"3","lead","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1100,1974,1976,0,69.014045715332,23181.8261744692,0.605654954910278,0.0302022166169219,455934.875,493184,1,-2,"RI",0,"2","lead","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1101,1975,1976,0,62.884521484375,23362.7828789324,2.27626085281372,0.0331979307324427,455934.875,493959,1,-1,"RI",0,"1","lead","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1102,1976,1976,1,70.0142974853516,24026.9243481436,1.03563940525055,0.0343206341845359,455934.875,495965,1,0,"RI",1,"lag","0","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1103,1977,1976,1,95.5994415283203,24579.0801317112,2.66890144348145,0.0346208004018575,455934.875,499016,1,1,"RI",1,"lag","1","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1104,1978,1976,1,66.513069152832,25202.5844320796,1.8373692035675,0.0342777451556078,455934.875,500682,1,2,"RI",1,"lag","2","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1105,1979,1976,1,58.2175254821777,25584.7510526308,2.62005591392517,0.0340901443324798,455934.875,500257,1,3,"RI",1,"lag","3","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1106,1980,1976,1,54.0795669555664,26088.5132163281,3.68854475021362,0.0372183021110905,455934.875,496868,1,4,"RI",1,"lag","4","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1107,1981,1976,1,47.7719268798828,26437.4294385666,2.83898377418518,0.0381624982286144,455934.875,498668,1,5,"RI",1,"lag","5","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1108,1982,1976,1,50.0078620910645,26738.2889287317,1.3203341960907,0.0332553007425445,455934.875,499364,1,6,"RI",1,"lag","6","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1109,1983,1976,1,42.1568260192871,27601.3602674309,1.8277360200882,0.0319608904909769,455934.875,500458,1,7,"RI",1,"lag","7","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1110,1984,1976,1,42.1218719482422,29046.0246628216,3.16507172584534,0.031270249533888,455934.875,503098,1,8,"RI",1,"lag","8","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1111,1985,1976,1,46.795051574707,29982.8979428684,2.24537825584412,0.0313116015193038,455934.875,506109,1,9,"RI",1,"lag","9","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1112,1986,1976,1,35.4167594909668,31385.3828180861,2.71973657608032,0.0314380111386899,455934.875,510054,1,10,"RI",1,"lag","10","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1113,1987,1976,1,48.8540420532227,32184.3731659386,3.37416386604309,0.0302173663039588,455934.875,515934,1,11,"RI",1,"lag","11","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1114,1988,1976,1,32.5462036132812,33998.5939686214,1.86938381195068,0.0289549260452762,455934.875,519169,1,12,"RI",1,"lag","12","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1115,1989,1976,1,43.0656280517578,35354.9080918644,3.37506008148193,0.0292582591573299,455934.875,521058,1,13,"RI",1,"lag","13","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1116,1990,1976,1,36.3590202331543,34369.5569352354,2.72604274749756,0.0331248586544863,455934.875,523245,1,14,"RI",1,"lag","14","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1117,1991,1976,1,31.0054759979248,33220.1451918201,2.32264471054077,0.0383266302613405,455934.875,525381,1,15,"RI",1,"lag","15","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1118,1992,1976,1,23.0136661529541,33857.2611770823,0.755281329154968,0.0407936103806614,455934.875,526312,1,16,"RI",1,"lag","16","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1119,1993,1976,1,21.4423542022705,34366.9469534999,2.53120183944702,0.0424143525362566,455934.875,527628,1,17,"RI",1,"lag","17","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1120,1994,1976,1,33.3584861755371,34473.8188794334,2.18592357635498,0.042965451564411,455934.875,528186,1,18,"RI",1,"lag","18","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1121,1995,1976,1,29.711986541748,35448.3730194423,0.553180992603302,0.0413884046352215,455934.875,528878,1,19,"RI",1,"lag","19","0"
44,18380.0021422378,0.753612339496613,0.0127796025670675,1976,1122,1996,1976,1,29.4890022277832,35627.8588002941,1.83314740657806,0.0393669908763076,455934.875,531035,1,20,"RI",1,"lag","20","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1123,1964,1969,0,33.2599067687988,11960.5635865862,4.34651374816895,0.00615003043462678,1246240.5,1246240.44517136,1,-5,"SC",0,"5","lead","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1124,1965,1969,0,41.8033790588379,12911.2791270528,5.17230463027954,0.00570857886595955,1246240.5,1256106.55501175,1,-4,"SC",0,"4","lead","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1125,1966,1969,0,31.6577110290527,13933.9441346927,6.11180925369263,0.00527229655731369,1246240.5,1265972.66689682,1,-3,"SC",0,"3","lead","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1126,1967,1969,0,42.9436836242676,14542.647002003,4.97453260421753,0.00515347245703889,1246240.5,1275838.77760315,1,-2,"SC",0,"2","lead","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1127,1968,1969,0,42.6384506225586,15372.7977505132,5.76499557495117,0.00626763840131526,1246240.5,1285704.88872528,1,-1,"SC",0,"1","lead","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1128,1969,1969,1,53.6959419250488,16346.9682982061,4.37003612518311,0.00849689699239435,1246240.5,1295571,1,0,"SC",1,"lag","0","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1129,1970,1969,1,48.6865310668945,16988.1817900543,6.32508516311646,0.0117859238731148,1246240.5,1325734,1,1,"SC",1,"lag","1","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1130,1971,1969,1,50.9437980651855,17406.4218964168,7.0246319770813,0.0156308578994815,1246240.5,1355897,1,2,"SC",1,"lag","2","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1131,1972,1969,1,49.1134223937988,18570.7440219187,6.49692249298096,0.0190152632500539,1246240.5,1385856,1,3,"SC",1,"lag","3","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1132,1973,1969,1,60.5141448974609,19380.852147095,6.50385427474976,0.0222575780350778,1246240.5,1417023,1,4,"SC",1,"lag","4","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1133,1974,1969,1,52.5027008056641,19477.7735139833,6.4557089805603,0.0256088210373447,1246240.5,1452452,1,5,"SC",1,"lag","5","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1134,1975,1969,1,56.1733474731445,19193.6275677019,5.23436832427979,0.0295941686606435,1246240.5,1482381,1,6,"SC",1,"lag","6","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1135,1976,1969,1,41.6708335876465,19990.6358962563,5.41847801208496,0.0300443577917391,1246240.5,1503832,1,7,"SC",1,"lag","7","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1136,1977,1969,1,51.0948600769043,20202.6450696737,4.57653760910034,0.0313193958340005,1246240.5,1530021,1,8,"SC",1,"lag","8","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1137,1978,1969,1,51.8230209350586,21004.844552297,5.09742212295532,0.0322225379601845,1246240.5,1558958,1,9,"SC",1,"lag","9","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1138,1979,1969,1,36.9704551696777,21168.8094606455,5.29229927062988,0.0331346010086653,1246240.5,1582950,1,10,"SC",1,"lag","10","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1139,1980,1969,1,38.2810134887695,21001.3061861413,4.34960794448853,0.0349823486674881,1246240.5,1608566,1,11,"SC",1,"lag","11","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1140,1981,1969,1,43.4816741943359,21282.2154877492,4.35410642623901,0.0354371397880454,1246240.5,1630695,1,12,"SC",1,"lag","12","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1141,1982,1969,1,50.2418174743652,21152.1044947619,5.63543033599854,0.0306438218201531,1246240.5,1647257,1,13,"SC",1,"lag","13","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1142,1983,1969,1,52.4712409973145,21867.2362839533,3.92609524726868,0.0295568420584206,1246240.5,1662906,1,14,"SC",1,"lag","14","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1143,1984,1969,1,47.4050064086914,23124.8776473782,4.83048915863037,0.0271280833517195,1246240.5,1681517,1,15,"SC",1,"lag","15","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1144,1985,1969,1,48.7981491088867,23725.5267458901,4.4852466583252,0.025661760591515,1246240.5,1703738,1,16,"SC",1,"lag","16","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1145,1986,1969,1,44.4560966491699,24611.401008731,4.26267957687378,0.026962384137832,1246240.5,1720471,1,17,"SC",1,"lag","17","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1146,1987,1969,1,43.7573318481445,25227.940577853,4.640625,0.0256912728567377,1246240.5,1740497,1,18,"SC",1,"lag","18","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1147,1988,1969,1,37.2076072692871,26208.997840766,4.96113586425781,0.0224671414740249,1246240.5,1759310,1,19,"SC",1,"lag","19","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1148,1989,1969,1,40.5044326782227,26984.0584738755,4.70837736129761,0.0210584832648726,1246240.5,1781313,1,20,"SC",1,"lag","20","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1149,1990,1969,1,40.2314338684082,27254.1509159394,5.39384984970093,0.0219684098370097,1246240.5,1805752,1,21,"SC",1,"lag","lead","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1150,1991,1969,1,33.901782989502,26901.8908690574,5.51249074935913,0.0251496184864366,1246240.5,1841350,1,22,"SC",1,"lag","lead","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1151,1992,1969,1,35.9661827087402,27577.3628898093,6.04019165039062,0.0270931630477953,1246240.5,1865729,1,23,"SC",1,"lag","lead","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1152,1993,1969,1,49.04052734375,27952.8681794035,5.69428730010986,0.028281054978799,1246240.5,1890553,1,24,"SC",1,"lag","lead","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1153,1994,1969,1,38.680606842041,28712.8607022481,5.37506151199341,0.0268650045496413,1246240.5,1913704,1,25,"SC",1,"lag","lead","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1154,1995,1969,1,40.6027603149414,29332.6123567084,3.91446542739868,0.0249139485224495,1246240.5,1936922,1,26,"SC",1,"lag","lead","0"
45,11960.5635865862,4.34651374816895,0.00615003043462678,1969,1155,1996,1969,1,49.6672973632812,29990.751463839,4.52031087875366,0.0224632388196432,1246240.5,1960492,1,27,"SC",1,"lag","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1156,1964,1985,0,18.1895084381104,13290.9502490251,0.904666066169739,0.00835014431521821,335263.65625,335263.666628838,1,-21,"SD",0,"lag","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1157,1965,1985,0,18.7572135925293,14913.7670271127,1.0179877281189,0.00917256935925783,335263.65625,335047.888942719,1,-20,"SD",0,"lag","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1158,1966,1985,0,56.7287254333496,15859.2721107884,1.5220901966095,0.00974301359014797,335263.65625,334829.667414069,1,-19,"SD",0,"lag","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1159,1967,1985,0,39.6950225830078,15953.6800513302,2.18414878845215,0.0105348026868259,335263.65625,334605.222782969,1,-18,"SD",0,"lag","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1160,1968,1985,0,32.8800735473633,16505.9562157635,2.1535165309906,0.0110898709739287,335263.65625,334389.222566366,1,-17,"SD",0,"lag","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1161,1969,1985,0,41.9513130187988,17226.5513639979,0.684500455856323,0.01214131997838,335263.65625,334258,1,-16,"SD",0,"lag","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1162,1970,1985,0,54.1185531616211,17911.7393586345,2.83935379981995,0.0146247971119248,335263.65625,336187,1,-15,"SD",0,"15","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1163,1971,1985,0,64.0549850463867,18665.6313828223,0.369472175836563,0.0166067793435561,335263.65625,338135,1,-14,"SD",0,"14","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1164,1972,1985,0,62.418384552002,20730.7036755387,1.30531978607178,0.0181345567542787,335263.65625,341011,1,-13,"SD",0,"13","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1165,1973,1985,0,29.5161552429199,24552.773615941,3.56907629966736,0.0190264261470945,335263.65625,341871,1,-12,"SD",0,"12","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1166,1974,1985,0,38.6904678344727,22367.1025734099,1.13121700286865,0.0212615574935155,335263.65625,342743,1,-11,"SD",0,"11","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1167,1975,1985,0,38.1490478515625,22769.405425334,2.30913734436035,0.0236111191861874,335263.65625,343994,1,-10,"SD",0,"10","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1168,1976,1985,0,39.7568168640137,21117.1273096467,2.46907997131348,0.0237790573683088,335263.65625,346986,1,-9,"SD",0,"9","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1169,1977,1985,0,30.3293132781982,22444.3178752878,2.69081521034241,0.0225179543085559,335263.65625,348570,1,-8,"SD",0,"8","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1170,1978,1985,0,42.7618827819824,24188.6687995783,2.28946232795715,0.0211075276523567,335263.65625,348825,1,-7,"SD",0,"7","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1171,1979,1985,0,29.5045261383057,24296.5224306698,2.25699377059937,0.020987233343458,335263.65625,348982,1,-6,"SD",0,"6","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1172,1980,1985,0,38.0893745422363,21948.1950859206,1.25066459178925,0.0210358945063315,335263.65625,350100,1,-5,"SD",0,"5","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1173,1981,1985,0,26.3069801330566,23343.8165554868,2.59650063514709,0.0191244568945804,335263.65625,349840,1,-4,"SD",0,"4","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1174,1982,1985,0,42.1385345458984,23263.2024158204,4.2721471786499,0.0165811656105051,335263.65625,350483,1,-3,"SD",0,"3","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1175,1983,1985,0,31.4951133728027,23157.7976237578,2.91556620597839,0.017026821186407,335263.65625,351886,1,-2,"SD",0,"2","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1176,1984,1985,0,32.1532440185547,25014.4263395844,0.259853452444077,0.0163110762142279,335263.65625,354059,1,-1,"SD",0,"1","lead","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1177,1985,1985,1,31.528169631958,24805.716637176,2.28479027748108,0.0166971540991739,335263.65625,354791,1,0,"SD",1,"lag","0","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1178,1986,1985,1,39.3283615112305,25540.8496783533,4.1990852355957,0.0177533231394517,335263.65625,353807,1,1,"SD",1,"lag","1","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1179,1987,1985,1,51.9828262329102,25997.2265378581,2.67343997955322,0.0186826132850788,335263.65625,353680,1,2,"SD",1,"lag","2","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1180,1988,1985,1,21.2319927215576,26059.8075869407,1.83873057365417,0.0183651337798928,335263.65625,354712,1,3,"SD",1,"lag","3","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1181,1989,1985,1,41.3565063476562,26946.5210316424,1.81613481044769,0.0187441715884364,335263.65625,353870,1,4,"SD",1,"lag","4","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1182,1990,1985,1,48.9769668579102,28092.0589488484,1.68044745922089,0.0190937683682235,335263.65625,353872,1,5,"SD",1,"lag","5","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1183,1991,1985,1,35.7418899536133,27996.5728094736,2.72451233863831,0.0199010379290755,335263.65625,356736,1,6,"SD",1,"lag","6","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1184,1992,1985,1,45.3994064331055,29203.0501155675,1.11701393127441,0.0200363011610829,335263.65625,360870,1,7,"SD",1,"lag","7","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1185,1993,1985,1,43.1065406799316,29414.0266123318,1.8272796869278,0.019598922530175,335263.65625,365424,1,8,"SD",1,"lag","8","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1186,1994,1985,1,39.4256172180176,30655.6519173202,2.1729736328125,0.0183764487137523,335263.65625,369667,1,9,"SD",1,"lag","9","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1187,1995,1985,1,36.4630661010742,30248.1812230472,1.08241713047028,0.0165522391526111,335263.65625,373162,1,10,"SD",1,"lag","10","0"
46,13290.9502490251,0.904666066169739,0.00835014431521821,1985,1188,1996,1985,1,46.4311256408691,32367.1076452188,1.91895139217377,0.0155421729553045,335263.65625,375280,1,11,"SD",1,"lag","11","0"
47,13064.9136801641,3.13279151916504,0.0101147694301905,9999,1189,1964,NA,0,46.8523406982422,13064.9136801641,3.13279151916504,0.0101147694301905,1904311,1904310.99785376,0,-999,"TN",0,"lag","lead","1"
47,13064.9136801641,3.13279151916504,0.0101147694301905,9999,1190,1965,NA,0,51.0426635742188,13909.3445248604,4.03852415084839,0.010103220424664,1904311,1923800.77998543,0,-999,"TN",0,"lag","lead","1"
